ID,Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
1369,2013,Choconta,615134069,15/06/2014,14/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116880
1370,2014,Choconta,511113380,25/06/2015,24/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116347
1371,2014,Choconta,403869231,13/02/2015,15/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3113983
1372,2014,Choconta,243913599,24/12/2014,25/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104618
1373,2011,Cimitarra,253954142,30/01/2012,01/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127841
1374,2013,Cimitarra,217457596,27/01/2014,28/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-111911
1375,2014,Cimitarra,298944331,03/04/2015,02/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116047
1376,2014,Circasia,986289648,04/03/2015,03/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-115538
1377,2014,Cocorna,980564792,14/08/2014,13/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129585
1378,2014,Cocorna,100578750,31/01/2015,02/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3185178
1379,2014,Cocorna,23250000,09/08/2014,08/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3138387
1380,2015,Cocorna,1524114392,24/09/2015,26/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3116878
1381,2011,Cogua,4416115600,21/06/2012,22/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121438
1382,2011,Cogua,300500000,12/10/2012,14/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121674
1383,2012,Cogua,886136195,27/03/2013,26/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112907
1384,2014,Cogua,4743048533,25/06/2015,25/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124904
1385,2014,Cogua,620354992,01/05/2015,28/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124062
1386,2011,Combita,332182000,15/03/2012,15/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118463
1387,2013,Combita,176855303,09/04/2013,08/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3382299
1388,2013,Combita,71308624,08/07/2014,07/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117168
1389,2013,Combita,583575511,08/11/2013,09/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113683
1390,2014,Combita,624819479,24/06/2015,23/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113803
1391,2014,Combita,158176848,06/04/2015,05/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129276
1392,2014,Combita,17196905,29/01/2015,28/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116337
1393,2014,Concepcion,730841235,08/07/2014,08/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108751
1394,2014,Concepcion,300149754,17/05/2015,16/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3058760
1395,2014,Concepcion,224324605,02/06/2014,02/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-122502
1396,2015,Concepcion,664542465,11/07/2015,09/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109365
1397,2015,Concepcion,475700175,29/10/2015,30/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109203
1398,2015,Concepcion,348043359,16/11/2015,17/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-123856
1399,2015,Concepcion,252242709,09/04/2015,09/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2714933
1400,2015,Concepcion,19979816,15/08/2015,16/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109356
1401,2015,Concepcion,14513905,23/04/2015,24/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2679079
1402,2015,Concepcion,13259114,26/03/2015,24/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124152
1403,2013,Concordia,106745431,31/01/2014,02/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130033
1404,2013,Concordia,21450000,16/09/2013,18/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3005976
1405,2014,Concordia,122711626,12/02/2015,13/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109141
1406,2015,Concordia,1258554870,29/11/2015,30/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-128694
1407,2011,Confines,957303533,02/04/2012,03/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116523
1408,2015,Contratacion,344076719,15/10/2015,16/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117395
1409,2013,Copacabana,103555530,06/07/2013,07/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109379
1410,2013,Copacabana,1406115775,11/07/2014,10/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107384
1411,2013,Copacabana,993324918,11/05/2014,10/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125449
1412,2013,Copacabana,592651468,22/03/2014,21/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124905
1413,2014,Copacabana,10436511164,16/05/2015,16/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3173168
1414,2014,Copacabana,2230082974,23/12/2014,24/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3017080
1415,2014,Copacabana,891776795,15/09/2014,16/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2394181
1416,2015,Copacabana,2097146476,04/11/2015,06/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-111837
1417,2015,Copacabana,686642809,14/07/2015,14/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124104
1418,2015,Copacabana,16694448,13/06/2015,14/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2900679
1419,2011,Coper,188408563,15/08/2011,16/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108272
1420,2010,Coper,56394299,02/08/2010,03/10/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108894
1421,2011,Coper,256277230,10/10/2011,11/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108551
1422,2011,Coper,173258353,10/06/2011,11/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119864
1423,2011,Coper,100979311,31/08/2011,01/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-122504
1424,2013,Coper,233614808,28/02/2014,30/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120312
1425,2015,Cordoba,297182852,22/12/2015,23/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-122272
1426,2015,Cordoba,16124649,04/01/2016,05/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119830
1427,2012,Cota,4968861473,04/05/2013,03/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3041911
1428,2012,Cota,2146139002,14/06/2013,13/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119568
1429,2014,Cota,5432952189,21/01/2015,22/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2802294
1430,2014,Cota,1805479191,27/12/2014,28/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3590439
1431,2014,Cota,283077588,14/06/2014,15/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125137
1432,2014,Cota,171288284,14/11/2014,15/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2126688
1433,2013,Coveñas,176958603,21/08/2013,20/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108524
1434,2012,Cuaspud/Carlosama,10000000,31/12/2012,03/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117250
1435,2014,Cuaspud/Carlosama,91986538,14/10/2014,15/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-126895
1436,2015,Cubara,810518725,15/09/2015,17/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-106671
1437,2013,Cucunuba,855000000,17/05/2014,16/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113452
1438,2015,Cucunuba,50481973,28/08/2015,29/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108578
1439,2013,Cumaral,524999978,31/07/2013,01/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129051
1440,2014,Cumaral,4578719411,09/01/2015,11/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-128222
1441,2012,Cumaribo,660438702,01/02/2013,03/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127606
1442,2012,Curillo,22993029,18/03/2012,17/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125360
1443,2013,Don Matias,1001971884,21/01/2015,22/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107267
1444,2013,Don Matias,943903815,16/03/2015,15/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3079923
1445,2014,Don Matias,655664281,25/03/2015,24/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107393
1446,2014,Don Matias,392073544,03/07/2014,04/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125442
1447,2014,Don Matias,257266500,21/10/2014,22/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2607400
1448,2014,Don Matias,110412061,27/04/2015,27/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130225
1449,2014,Dosquebradas,1169945510,21/02/2015,23/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2140902
1450,2010,Duitama,256474905,18/03/2011,18/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2576899
1451,2013,Durania,306423273,11/09/2013,12/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-3254377
1452,2012,El Bagre,2673889130,13/09/2013,15/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3029328
1453,2013,El Bagre,533532398,26/11/2013,27/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118602
1454,2015,El Bagre,3253610361,19/06/2015,18/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119842
1455,2015,El Bagre,465183201,16/07/2015,17/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2935706
1456,2013,El Banco,810238250,06/03/2014,05/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2799347
1457,2014,El Banco,299252628,19/01/2015,20/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2775527
1458,2014,El Carmen,719782578,27/09/2014,29/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2197753
1459,2014,El Carmen,463926693,19/11/2014,05/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2717036
1460,2014,El Carmen,268242000,26/05/2014,27/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116748
1461,2015,El Carmen de Atrato,23952556,21/08/2015,22/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117308
1462,2013,El Carmen de Chucuri,514854020,25/06/2014,24/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112878
1463,2013,El Carmen de Chucuri,742174378,29/01/2014,30/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108561
1464,2013,El Carmen de Chucuri,443612958,25/11/2013,26/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117150
1465,2014,El Carmen de Chucuri,1567939741,30/10/2014,01/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120282
1466,2014,El Carmen de Chucuri,813850491,30/12/2014,01/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108000
1467,2014,El Carmen de Chucuri,581527156,17/09/2014,19/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107996
1468,2015,El Carmen de Chucuri,189718388,15/05/2015,16/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3241379
1469,2013,El Cocuy,22499400,20/07/2013,20/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2207375
1470,2013,El Cocuy,16061873,28/09/2013,30/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3256183
1471,2013,El Colegio,892787495,19/01/2014,20/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-123624
1472,2014,El Colegio,416784939,29/07/2014,29/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3069187
1473,2014,El Colegio,105000000,01/03/2015,28/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3133253
1474,2014,El Colegio,14072600,24/06/2014,24/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3168887
1475,2010,El Doncello,99908020,27/02/2011,29/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3169142
1476,2011,El Doncello,77700358,22/04/2011,21/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121783
1477,2015,El Espinal,959810185,17/11/2015,18/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113270
1478,2011,El Espino,1798515768,31/10/2012,02/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-115964
1479,2012,El Espino,22219621,08/02/2013,10/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-3193964
1480,2014,El Espino,213405629,28/02/2015,30/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2710262
1481,2011,El Paso,2044248188,05/10/2011,06/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2868423
1482,2014,El Peñol,530190000,20/06/2015,20/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2913676
1483,2014,El Peñol,376652402,19/09/2015,21/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2797918
1484,2011,El Peñol,130000000,05/08/2012,06/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2731632
1485,2012,El Peñol,215836548,28/12/2012,28/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2638164
1486,2014,El Peñol,235936040,09/05/2014,07/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2955658
1487,2014,El Peñol,189991551,21/09/2014,23/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-126041
1488,2010,El Peñon,345463022,17/05/2010,18/06/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107971
1489,2011,El Peñon,473418149,30/07/2011,30/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3255423
1490,2011,El Peñon,26980523,10/04/2011,09/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2499947
1491,2012,El Peñon,367646770,25/02/2013,27/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120898
1492,2012,El Peñon,199996967,27/01/2013,28/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118598
1493,2013,El Peñon,112492400,07/10/2013,08/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113108
1494,2010,El Peñon,145518681,05/06/2010,06/08/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-122911
1495,2010,El Peñon,184168790,11/06/2010,12/08/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110160
1496,2014,El Peñon,95000000,09/12/2014,10/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121843
1497,2011,El Retiro,788822536,22/06/2011,21/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110637
1498,2011,El Retiro,20940000,23/10/2011,23/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110555
1499,2012,El Retiro,299315166,15/04/2013,15/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110638
1500,2013,El Retiro,38596373,01/08/2013,02/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110639
1501,2013,El Retiro,403462699,09/02/2014,11/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124655
